"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"11-Apr-2016","EQ","373.95","387.80","373.90","371.45","386.00","386.65","381.14","563.90","265.80",6827449,"2,602,205,795.65",92223
"08-Apr-2016","EQ","375.50","380.05","370.50","375.20","371.60","371.45","374.60","573.50","265.80",4860484,"1,820,726,699.70",66676
"07-Apr-2016","EQ","375.95","384.80","370.30","376.70","375.20","375.20","377.63","573.50","265.80",8724110,"3,294,463,129.85",115339
"06-Apr-2016","EQ","373.70","382.40","372.05","370.50","376.25","376.70","378.00","573.50","265.80",7323269,"2,768,164,576.40",88551
"05-Apr-2016","EQ","386.00","386.00","369.00","388.40","370.05","370.50","377.62","573.50","265.80",6058241,"2,287,710,483.50",89624
"04-Apr-2016","EQ","385.95","391.00","382.40","379.65","387.40","388.40","387.25","573.50","265.80",6011729,"2,328,038,453.30",96258
"01-Apr-2016","EQ","386.40","386.40","377.70","386.60","380.15","379.65","380.66","573.50","265.80",5683771,"2,163,561,151.65",62111
"31-Mar-2016","EQ","387.90","393.60","380.50","388.60","388.70","386.60","387.94","573.50","265.80",10738707,"4,165,952,832.60",115837
"30-Mar-2016","EQ","380.50","391.50","376.80","372.45","391.10","388.60","383.25","573.50","265.80",10295891,"3,945,907,239.95",126689
"29-Mar-2016","EQ","364.00","378.95","363.05","363.30","371.65","372.45","372.03","573.50","265.80",9364810,"3,484,029,966.40",115670
"28-Mar-2016","EQ","375.50","375.50","361.50","377.00","364.00","363.30","368.20","573.50","265.80",8062793,"2,968,744,549.55",76005
"23-Mar-2016","EQ","378.00","379.45","374.05","377.20","376.00","377.00","376.74","573.50","265.80",5766182,"2,172,356,144.85",98825
"22-Mar-2016","EQ","376.95","381.50","370.40","374.70","376.00","377.20","376.28","573.50","265.80",8909026,"3,352,319,119.95",128918
"21-Mar-2016","EQ","367.25","375.50","365.75","366.05","374.85","374.70","371.35","573.50","265.80",9325793,"3,463,154,601.40",124058
"18-Mar-2016","EQ","362.50","367.80","362.50","360.90","366.05","366.05","365.33","579.00","265.80",6594019,"2,409,004,384.70",69743
"17-Mar-2016","EQ","366.90","367.40","358.60","359.55","359.50","360.90","363.54","579.00","265.80",6914296,"2,513,595,483.20",80395
"16-Mar-2016","EQ","359.95","362.75","353.30","360.40","362.00","359.55","357.53","579.00","265.80",7554537,"2,700,966,415.50",86141
"15-Mar-2016","EQ","366.90","370.70","359.55","366.45","361.20","360.40","363.79","579.00","265.80",9800731,"3,565,450,813.70",105988
"14-Mar-2016","EQ","359.90","370.55","358.95","354.25","365.50","366.45","366.41","579.00","265.80",13066837,"4,787,830,891.75",125898
"11-Mar-2016","EQ","348.50","355.90","345.15","348.50","353.35","354.25","350.40","579.00","265.80",7641330,"2,677,532,365.50",95835
"10-Mar-2016","EQ","347.00","353.60","341.40","347.70","348.20","348.50","347.80","579.00","265.80",7443048,"2,588,712,313.35",75453
"09-Mar-2016","EQ","339.90","349.00","336.00","346.05","347.75","347.70","343.33","579.00","265.80",6383925,"2,191,801,852.40",79926
"08-Mar-2016","EQ","346.50","353.75","341.50","343.50","345.50","346.05","347.53","579.00","265.80",7888999,"2,741,665,867.10",89966
"04-Mar-2016","EQ","340.15","348.75","338.65","336.70","343.45","343.50","344.20","601.00","265.80",8197520,"2,821,562,337.85",112411
"03-Mar-2016","EQ","324.50","339.80","321.50","317.10","337.00","336.70","331.85","601.00","265.80",12844057,"4,262,265,334.00",156733
"02-Mar-2016","EQ","322.90","326.00","314.35","315.35","316.55","317.10","320.81","601.00","265.80",12418149,"3,983,874,902.80",149616
"01-Mar-2016","EQ","301.10","317.00","301.10","299.70","315.00","315.35","309.66","601.00","265.80",11440045,"3,542,502,719.25",121563
"29-Feb-2016","EQ","303.20","305.75","290.25","301.80","300.00","299.70","300.18","601.00","265.80",12607181,"3,784,469,911.95",117824
"26-Feb-2016","EQ","303.20","305.20","297.60","298.20","302.25","301.80","301.28","601.00","265.80",9181680,"2,766,223,509.70",77802
"25-Feb-2016","EQ","309.80","312.20","296.20","306.30","299.70","298.20","303.10","601.00","265.80",12959812,"3,928,138,651.40",107446
"24-Feb-2016","EQ","316.00","316.00","304.75","318.55","306.55","306.30","309.19","601.00","265.80",7629905,"2,359,103,428.95",96807
"23-Feb-2016","EQ","324.00","324.75","314.45","318.85","317.50","318.55","318.20","601.00","265.80",11635881,"3,702,513,927.05",125251
"22-Feb-2016","EQ","320.00","324.20","313.60","318.20","319.80","318.85","318.05","601.00","265.80",8699779,"2,766,945,427.10",110227
"19-Feb-2016","EQ","312.10","320.00","311.10","314.00","318.05","318.20","315.54","601.00","265.80",7706462,"2,431,659,393.65",89924
"18-Feb-2016","EQ","315.15","319.10","306.20","310.15","312.15","314.00","313.86","601.00","265.80",12498247,"3,922,759,418.45",194648
"17-Feb-2016","EQ","302.95","313.50","298.65","301.15","312.10","310.15","305.90","601.00","265.80",13717526,"4,196,137,895.80",126449
"16-Feb-2016","EQ","319.40","324.20","298.90","317.25","301.80","301.15","312.46","601.00","265.80",13598374,"4,248,887,884.95",151955
"15-Feb-2016","EQ","297.90","320.75","297.70","298.35","316.05","317.25","312.33","601.00","265.80",18888699,"5,899,487,907.15",207165
"12-Feb-2016","EQ","281.00","303.95","271.60","276.35","296.05","298.35","289.45","601.00","265.80",21542152,"6,235,428,493.55",232099
"11-Feb-2016","EQ","298.50","300.00","265.80","291.55","271.30","276.35","286.23","601.00","265.80",21632886,"6,191,986,128.65",183602
"10-Feb-2016","EQ","309.85","309.95","288.25","310.65","288.70","291.55","296.13","601.00","279.10",21756193,"6,442,687,119.75",213764
"09-Feb-2016","EQ","319.50","322.65","308.80","323.50","311.05","310.65","315.09","601.00","279.10",12489713,"3,935,422,389.55",186452
"08-Feb-2016","EQ","334.95","334.95","321.35","337.10","322.45","323.50","328.82","601.00","279.10",6974342,"2,293,290,572.30",85772
"05-Feb-2016","EQ","330.50","339.00","326.65","325.50","336.70","337.10","333.64","612.40","279.10",9236577,"3,081,712,197.10",123929
"04-Feb-2016","EQ","325.30","329.30","321.20","320.30","327.05","325.50","325.79","612.40","279.10",6086981,"1,983,074,734.30",91156
"03-Feb-2016","EQ","325.55","325.95","317.05","329.55","320.95","320.30","321.17","612.40","279.10",6685445,"2,147,138,625.65",93400
"02-Feb-2016","EQ","343.80","344.70","327.70","338.50","329.00","329.55","336.62","612.40","279.10",9179304,"3,089,960,402.75",111160
"01-Feb-2016","EQ","338.75","342.40","332.25","336.90","335.25","338.50","337.69","612.40","279.10",6563774,"2,216,535,914.35",69594
"29-Jan-2016","EQ","332.00","340.60","324.20","334.20","336.90","336.90","334.46","612.40","279.10",10350998,"3,462,041,237.50",110669
"28-Jan-2016","EQ","336.30","341.40","332.30","337.05","333.85","334.20","335.31","612.40","279.10",13153617,"4,410,479,188.20",87267
"27-Jan-2016","EQ","338.00","341.00","333.20","332.60","336.90","337.05","337.70","612.40","279.10",8333202,"2,814,138,079.75",79518
"25-Jan-2016","EQ","345.50","345.50","331.15","339.50","333.60","332.60","338.90","612.40","279.10",6106931,"2,069,632,852.25",88259
"22-Jan-2016","EQ","335.50","345.90","331.50","328.55","339.65","339.50","338.81","612.40","279.10",9595392,"3,251,057,157.20",102494
"21-Jan-2016","EQ","340.65","344.15","323.00","342.25","327.60","328.55","330.92","612.40","279.10",16524035,"5,468,131,177.90",149035
"20-Jan-2016","EQ","349.65","349.65","338.80","354.15","341.90","342.25","343.31","612.40","279.10",9156596,"3,143,593,476.70",94482
"19-Jan-2016","EQ","343.00","357.20","342.00","340.20","354.25","354.15","351.19","612.40","279.10",7304555,"2,565,279,292.60",77450
"18-Jan-2016","EQ","341.00","343.30","334.40","341.30","340.50","340.20","339.29","612.40","279.10",6285144,"2,132,457,170.60",67853
"15-Jan-2016","EQ","353.90","353.90","339.35","354.30","340.70","341.30","347.35","612.40","279.10",6557584,"2,277,785,214.85",63497
"14-Jan-2016","EQ","356.10","359.40","346.80","364.60","353.80","354.30","353.04","612.40","279.10",10673343,"3,768,066,472.70",124785
"13-Jan-2016","EQ","360.45","369.80","356.30","355.00","363.00","364.60","362.64","612.40","279.10",14191511,"5,146,417,256.60",143638
"12-Jan-2016","EQ","362.70","363.95","351.60","360.20","355.40","355.00","356.36","612.40","279.10",8363062,"2,980,240,755.55",93086
"11-Jan-2016","EQ","343.90","364.75","341.65","353.35","360.45","360.20","357.29","612.40","279.10",10576721,"3,778,927,411.95",102634
"08-Jan-2016","EQ","345.60","355.85","345.60","343.55","353.90","353.35","351.97","612.40","279.10",8770370,"3,086,909,728.70",94306
"07-Jan-2016","EQ","356.25","358.00","338.10","365.90","344.80","343.55","347.83","612.40","279.10",11782307,"4,098,190,192.85",151305
"06-Jan-2016","EQ","374.25","375.50","364.60","374.45","365.00","365.90","370.04","612.40","279.10",7211230,"2,668,409,641.05",94107
"05-Jan-2016","EQ","381.05","382.45","372.10","377.05","373.00","374.45","377.36","612.40","279.10",6901068,"2,604,167,529.10",85155
"04-Jan-2016","EQ","400.00","400.10","375.05","401.90","376.15","377.05","383.74","612.40","279.10",7822660,"3,001,899,664.45",98407
"01-Jan-2016","EQ","392.50","403.00","373.00","391.30","401.80","401.90","398.24","612.40","279.10",4377363,"1,743,245,783.55",44132
"31-Dec-2015","EQ","394.00","395.75","389.15","393.45","391.60","391.30","391.85","612.40","279.10",6410622,"2,511,996,476.70",50250
"30-Dec-2015","EQ","392.00","395.00","390.50","391.85","394.00","393.45","393.11","612.40","279.10",4866177,"1,912,943,149.50",64431
"29-Dec-2015","EQ","392.90","397.50","388.75","394.00","390.70","391.85","392.95","612.40","279.10",7359611,"2,891,966,153.60",94528
"28-Dec-2015","EQ","384.90","395.00","383.75","382.40","394.85","394.00","391.54","612.40","279.10",7166351,"2,805,898,239.40",67548
"24-Dec-2015","EQ","380.90","384.75","377.60","378.45","382.35","382.40","382.39","612.40","279.10",4568751,"1,747,067,022.75",46098
"23-Dec-2015","EQ","379.90","380.85","377.50","378.10","378.70","378.45","379.05","612.40","279.10",3953766,"1,498,656,678.90",46213
"22-Dec-2015","EQ","380.90","382.80","377.20","380.15","377.55","378.10","380.16","612.40","279.10",3802024,"1,445,366,575.60",62799
"21-Dec-2015","EQ","379.10","382.55","377.50","378.25","380.15","380.15","379.46","612.40","279.10",4015631,"1,523,780,830.85",86385
"18-Dec-2015","EQ","381.90","384.80","376.80","382.95","379.00","378.25","381.15","612.40","279.10",6454322,"2,460,061,168.75",58746
"17-Dec-2015","EQ","385.00","387.00","376.05","380.45","382.15","382.95","381.47","612.40","279.10",7604665,"2,900,989,217.70",113765
"16-Dec-2015","EQ","375.90","385.00","372.85","379.50","380.15","380.45","380.44","612.40","279.10",11874858,"4,517,691,708.70",154644
"15-Dec-2015","EQ","371.25","380.95","365.50","371.60","379.10","379.50","373.66","612.40","279.10",7717531,"2,883,704,753.80",128713
"14-Dec-2015","EQ","369.75","373.50","360.50","377.95","372.00","371.60","368.30","612.40","279.10",12682481,"4,670,899,269.55",176095
"11-Dec-2015","EQ","390.90","392.65","375.30","389.60","379.00","377.95","383.11","612.40","279.10",6537672,"2,504,674,161.30",100176
"10-Dec-2015","EQ","401.20","401.20","385.25","393.95","389.00","389.60","390.35","612.40","279.10",10684178,"4,170,532,645.90",122282
"09-Dec-2015","EQ","402.80","405.00","392.75","402.40","394.15","393.95","397.46","612.40","279.10",6103583,"2,425,952,214.00",106533
"08-Dec-2015","EQ","396.95","406.95","396.10","399.15","401.85","402.40","404.24","612.40","279.10",7851653,"3,173,984,392.80",122214
"07-Dec-2015","EQ","402.90","403.00","395.30","399.95","398.20","399.15","398.79","612.40","279.10",6156323,"2,455,080,932.50",95948
"04-Dec-2015","EQ","402.50","411.50","398.70","405.60","400.70","399.95","404.69","612.40","279.10",8477407,"3,430,720,147.75",115514
"03-Dec-2015","EQ","408.70","411.90","404.25","413.15","406.00","405.60","407.37","612.40","279.10",5999323,"2,443,953,153.90",93015
"02-Dec-2015","EQ","415.90","418.90","410.30","417.35","411.55","413.15","415.22","612.40","279.10",6543300,"2,716,922,774.85",77112
